NOME,ANO,FASE,IAA,IAN,IDA,IDADE,IEG,INDE,INGRESSANTE,IPP,IPS,IPV,PEDRA
ALUNO-934,2023,0,9.0,10.0,8.7,8.0,9.6,9.1737,1,9.375,7.52,9.67,TOPÁZIO
ALUNO-935,2023,0,0.0,5.0,9.4,9.0,9.8,7.9535,1,9.375,7.52,9.67,AMETISTA
ALUNO-936,2023,0,9.0,10.0,6.5,0.0,10.0,8.5477,1,8.125,7.52,8.915,TOPÁZIO
ALUNO-937,2023,0,9.5,10.0,9.2,8.0,9.6,9.3237,1,9.375,7.52,9.67,TOPÁZIO
ALUNO-756,2023,0,10.0,5.0,6.1,10.0,8.7,7.0927,0,5.625,7.52,6.59,AMETISTA
ALUNO-938,2023,0,8.5,5.0,4.2,9.0,8.4,6.7372,1,6.25,7.52,7.5,AGATA
ALUNO-939,2023,0,9.0,5.0,5.4,11.0,10.0,7.9742,1,7.5,7.52,10.01,AMETISTA
ALUNO-789,2023,0,0.0,10.0,7.9,8.0,9.5,7.974,0,7.5,7.52,10.01,AMETISTA
ALUNO-792,2023,0,9.0,5.0,7.2,10.0,7.7,7.6267,0,6.875,7.52,9.085,AMETISTA
ALUNO-940,2023,0,9.0,5.0,6.3,0.0,8.4,6.6112,1,6.25,2.52,7.02,AGATA
ALUNO-941,2023,0,8.0,10.0,5.0,8.0,10.0,7.6872,1,5.0,7.52,8.175,AMETISTA
ALUNO-942,2023,0,9.5,5.0,7.1,10.0,8.9,6.8547,1,5.625,2.52,7.0,AGATA
ALUNO-943,2023,0,9.5,10.0,8.0,8.0,9.4,8.9172,1,7.5,7.52,9.925,TOPÁZIO
ALUNO-782,2023,0,8.5,5.0,7.5,9.0,9.8,7.6812,0,7.5,2.52,9.345,AMETISTA
ALUNO-768,2023,0,10.0,5.0,7.9,11.0,9.1,8.4042,0,7.5,7.52,10.01,TOPÁZIO
ALUNO-794,2023,0,9.0,5.0,6.2,9.0,9.2,7.9842,0,7.5,7.52,10.01,AMETISTA
ALUNO-795,2023,0,9.0,5.0,8.2,9.0,9.6,8.4642,0,7.5,7.52,10.01,TOPÁZIO
ALUNO-944,2023,0,9.0,5.0,7.5,9.0,7.6,7.0687,1,5.625,7.52,6.67,AMETISTA
ALUNO-945,2023,0,8.5,10.0,7.9,8.0,9.2,8.0777,1,6.875,7.52,6.84,TOPÁZIO
ALUNO-946,2023,0,9.5,10.0,9.3,7.0,9.4,8.5822,1,7.5,7.52,7.0,TOPÁZIO
ALUNO-754,2023,0,9.5,5.0,5.6,10.0,6.1,6.0537,0,6.875,2.52,6.67,AGATA
ALUNO-947,2023,0,9.0,10.0,3.3,8.0,7.9,6.3457,1,4.375,7.52,5.08,AGATA
ALUNO-948,2023,0,9.0,10.0,0.0,8.0,7.6,6.5277,1,6.875,7.52,8.34,AGATA
ALUNO-949,2023,0,9.5,10.0,8.9,8.0,8.1,8.0172,1,6.25,7.52,6.5,TOPÁZIO
ALUNO-950,2023,0,9.0,10.0,9.3,8.0,10.0,8.8862,1,7.5,7.52,8.17,TOPÁZIO
ALUNO-773,2023,0,10.0,5.0,7.9,9.0,7.5,6.9287,0,5.625,2.52,7.67,AGATA
ALUNO-951,2023,0,9.5,10.0,8.4,7.0,9.7,8.8902,1,7.5,7.52,9.09,TOPÁZIO
ALUNO-769,2023,0,10.0,5.0,8.0,10.0,9.3,7.85345,0,7.8125,3.77,8.675,AMETISTA
ALUNO-952,2023,0,9.5,10.0,9.0,8.0,9.2,8.37095,1,7.1875,3.77,8.425,TOPÁZIO
ALUNO-826,2023,0,10.0,5.0,7.3,9.0,10.0,7.77645,0,7.8125,3.77,8.34,AMETISTA
ALUNO-953,2023,0,7.4,10.0,8.3,8.0,8.8,7.54005,1,6.5625,3.14,7.09,AMETISTA
ALUNO-954,2023,0,0.0,10.0,7.7,8.0,8.3,6.82375,1,7.1875,3.14,8.005,AGATA
ALUNO-780,2023,0,9.5,5.0,8.3,10.0,8.8,7.7842,0,8.75,3.14,8.675,AMETISTA
ALUNO-955,2023,0,9.0,5.0,7.8,10.0,8.8,7.1297,1,6.875,3.14,7.09,AMETISTA
ALUNO-831,2023,0,8.0,5.0,8.3,9.0,9.4,7.71645,0,7.8125,3.77,8.59,AMETISTA
ALUNO-783,2023,0,9.5,5.0,8.9,9.0,6.8,7.2922,0,7.5,3.77,7.925,AMETISTA
ALUNO-774,2023,0,0.0,5.0,6.9,9.0,9.5,5.852,0,5.0,3.14,6.34,QUARTZO
ALUNO-748,2023,0,9.5,5.0,9.1,10.0,9.7,8.7142,0,7.5,7.52,10.01,TOPÁZIO
ALUNO-749,2023,0,10.0,5.0,7.3,9.0,9.0,7.7597,0,5.625,7.52,8.425,AMETISTA
ALUNO-956,2023,0,8.0,5.0,7.8,11.0,7.5,7.7312,1,7.5,7.52,9.345,AMETISTA
ALUNO-787,2023,0,9.0,5.0,5.9,9.0,9.8,7.5227,0,5.625,7.52,8.34,AMETISTA
ALUNO-957,2023,0,10.0,10.0,9.1,0.0,9.3,9.1672,1,7.5,7.52,9.925,TOPÁZIO
ALUNO-753,2023,0,9.0,5.0,9.0,9.0,9.9,8.6672,0,7.5,7.52,9.925,TOPÁZIO
ALUNO-958,2023,0,10.0,10.0,9.3,8.0,9.8,9.2902,1,7.5,7.52,9.84,TOPÁZIO
ALUNO-755,2023,0,10.0,5.0,9.2,9.0,9.5,8.7442,0,7.5,7.52,10.01,TOPÁZIO
ALUNO-763,2023,0,0.0,5.0,7.9,10.0,9.2,6.7215,0,6.875,3.14,9.0,AGATA
ALUNO-757,2023,0,9.0,5.0,9.3,10.0,9.6,8.6742,0,7.5,7.52,10.01,TOPÁZIO
ALUNO-959,2023,0,10.0,10.0,7.7,8.0,9.6,8.6677,1,6.875,7.52,8.84,TOPÁZIO
ALUNO-960,2023,0,8.5,5.0,6.3,10.0,10.0,7.0847,1,5.625,7.52,5.85,AMETISTA
ALUNO-961,2023,0,0.0,5.0,6.2,9.0,8.7,5.99625,1,5.3125,2.52,8.665,QUARTZO
ALUNO-962,2023,0,9.0,5.0,8.7,0.0,9.2,8.4742,1,7.5,7.52,10.01,TOPÁZIO
ALUNO-805,2023,0,0.0,5.0,6.8,9.0,9.1,6.492,0,6.25,7.52,7.175,AGATA
ALUNO-806,2023,0,8.5,5.0,7.8,9.0,8.3,7.2937,0,6.875,6.27,7.095,AMETISTA
ALUNO-807,2023,0,9.5,5.0,8.0,9.0,9.1,7.8632,0,6.25,7.52,8.08,AMETISTA
ALUNO-963,2023,0,9.5,5.0,8.5,9.0,9.8,8.6142,1,7.5,7.52,10.01,TOPÁZIO
ALUNO-964,2023,0,8.5,5.0,7.2,9.0,9.4,7.7997,1,6.875,7.52,8.5,AMETISTA
ALUNO-965,2023,0,8.5,5.0,4.7,9.0,8.2,6.4832,1,5.0,6.27,7.18,AGATA
ALUNO-966,2023,0,10.0,5.0,5.0,9.0,10.0,7.44345,1,6.5625,7.52,7.675,AMETISTA
ALUNO-967,2023,0,9.5,5.0,6.5,10.0,8.0,7.1347,1,5.625,7.52,7.35,AMETISTA
ALUNO-968,2023,0,9.0,5.0,8.3,9.0,9.7,8.4942,1,7.5,7.52,10.01,TOPÁZIO
ALUNO-812,2023,0,9.5,10.0,5.8,8.0,9.1,8.0357,0,6.875,7.52,8.33,TOPÁZIO
ALUNO-969,2023,0,8.5,10.0,5.5,8.0,9.7,7.7692,1,6.25,7.52,7.51,AMETISTA
ALUNO-970,2023,0,8.5,10.0,9.4,0.0,8.1,8.9977,1,9.375,7.52,9.84,TOPÁZIO
ALUNO-971,2023,0,7.8,10.0,6.9,8.0,6.4,7.0169,1,5.625,3.77,8.17,AMETISTA
ALUNO-972,2023,0,9.0,10.0,6.0,8.0,9.1,7.5427,1,6.875,3.77,7.84,AMETISTA
ALUNO-973,2023,0,0.0,5.0,5.2,9.0,8.6,5.82875,1,7.1875,3.77,7.415,QUARTZO
ALUNO-974,2023,0,9.0,10.0,8.8,7.0,9.1,8.4752,1,7.5,3.77,9.34,TOPÁZIO
ALUNO-975,2023,0,7.9,10.0,6.5,7.0,9.2,7.7803,1,5.625,7.52,7.67,AMETISTA
ALUNO-976,2023,0,9.5,10.0,8.6,0.0,9.2,8.39895,1,5.9375,6.27,8.34,TOPÁZIO
ALUNO-977,2023,0,8.5,10.0,5.8,7.0,7.4,7.1717,1,5.625,5.02,8.085,AMETISTA
ALUNO-978,2023,0,9.0,10.0,8.6,7.0,9.8,8.3877,1,5.625,3.77,9.34,TOPÁZIO
ALUNO-979,2023,0,9.5,10.0,6.0,8.0,9.6,8.1617,1,5.625,6.27,9.51,TOPÁZIO
ALUNO-980,2023,0,0.0,10.0,6.3,8.0,9.8,7.1425,1,5.625,5.02,9.34,AMETISTA
ALUNO-808,2023,0,10.0,5.0,8.7,9.0,10.0,8.1932,0,7.5,2.52,9.755,TOPÁZIO
ALUNO-981,2023,0,9.5,10.0,5.8,7.0,9.1,7.5367,1,5.625,2.52,9.01,AMETISTA
ALUNO-982,2023,0,0.0,10.0,8.6,7.0,9.1,7.1215,1,5.625,2.52,8.835,AMETISTA
ALUNO-983,2023,0,8.5,10.0,8.8,8.0,9.9,8.3502,1,6.25,2.52,9.415,TOPÁZIO
ALUNO-984,2023,0,8.0,10.0,8.3,8.0,9.8,8.8177,1,6.875,7.52,9.84,TOPÁZIO
ALUNO-985,2023,0,9.0,10.0,6.8,8.0,9.3,7.6247,1,5.625,2.52,8.5,AMETISTA
ALUNO-986,2023,0,9.5,10.0,8.3,8.0,9.1,8.0107,1,5.625,2.52,8.83,TOPÁZIO
ALUNO-987,2023,0,0.0,10.0,7.3,8.0,9.8,7.6765,1,6.875,6.27,9.76,AMETISTA
ALUNO-988,2023,0,7.9,5.0,8.5,9.0,8.1,7.9568,1,6.25,7.52,9.84,AMETISTA
ALUNO-989,2023,0,9.5,5.0,8.3,9.0,8.1,7.7242,1,7.5,2.52,10.01,AMETISTA
ALUNO-677,2023,0,10.0,5.0,8.7,9.0,8.2,8.5257,0,6.875,10.0,9.84,TOPÁZIO
ALUNO-990,2023,0,0.0,5.0,7.8,9.0,8.5,7.254,1,7.5,7.52,10.01,AMETISTA
ALUNO-991,2023,0,10.0,5.0,7.7,9.0,9.1,7.7687,1,6.875,3.14,9.585,AMETISTA
ALUNO-992,2023,0,9.5,5.0,8.0,10.0,8.2,7.2722,1,5.0,3.14,8.84,AMETISTA
ALUNO-703,2023,0,9.5,5.0,4.6,11.0,8.4,6.2737,0,6.875,3.14,6.16,AGATA
ALUNO-993,2023,0,9.5,10.0,8.6,8.0,9.8,8.7592,1,7.5,3.77,10.01,TOPÁZIO
ALUNO-674,2023,0,7.9,5.0,5.2,9.0,8.5,6.6328,0,5.0,3.77,8.67,AGATA
ALUNO-994,2023,0,9.5,10.0,6.0,8.0,9.4,7.4127,1,5.625,3.77,7.265,AMETISTA
ALUNO-995,2023,0,9.5,5.0,5.1,11.0,7.9,6.4782,1,6.25,3.77,7.18,AGATA
ALUNO-996,2023,0,10.0,5.0,8.6,9.0,9.2,8.1892,1,7.5,3.77,10.01,TOPÁZIO
ALUNO-997,2023,0,7.5,10.0,7.1,8.0,8.7,7.5687,1,5.625,3.77,8.595,AMETISTA
ALUNO-998,2023,0,9.5,5.0,7.9,11.0,9.3,7.9752,1,7.5,3.77,9.84,AMETISTA
ALUNO-999,2023,0,9.0,5.0,8.3,0.0,9.4,8.0352,1,7.5,3.77,9.84,TOPÁZIO
ALUNO-750,2023,0,9.5,5.0,3.4,11.0,7.7,5.6857,0,4.375,3.14,6.32,QUARTZO
ALUNO-770,2023,0,0.0,10.0,5.9,8.0,8.3,6.6785,0,6.875,3.77,8.92,AGATA
ALUNO-771,2023,0,0.0,10.0,8.2,8.0,8.8,7.056,0,6.25,3.14,8.585,AMETISTA
ALUNO-1000,2023,0,8.5,10.0,7.0,8.0,9.4,7.9162,1,6.25,3.77,8.92,AMETISTA
ALUNO-830,2023,0,0.0,5.0,8.3,9.0,8.9,6.78,0,6.25,3.14,9.505,AGATA
ALUNO-1001,2023,0,9.0,5.0,7.8,9.0,9.1,8.1162,1,7.5,7.52,9.17,TOPÁZIO
ALUNO-1002,2023,0,9.0,5.0,7.0,9.0,9.7,7.9012,1,6.25,7.52,8.92,AMETISTA
ALUNO-1003,2023,0,9.0,10.0,4.0,8.0,8.5,7.6522,1,7.5,7.52,8.75,AMETISTA
ALUNO-835,2023,0,8.0,10.0,8.7,8.0,8.5,8.2467,0,6.875,7.52,7.835,TOPÁZIO
ALUNO-1004,2023,0,9.0,10.0,7.9,8.0,9.6,8.3137,1,6.875,7.52,7.42,TOPÁZIO
ALUNO-1005,2023,0,9.5,10.0,8.8,8.0,7.9,8.4252,1,7.5,7.52,8.165,TOPÁZIO
ALUNO-1006,2023,0,9.0,10.0,8.7,8.0,9.3,8.5922,1,7.5,7.52,8.0,TOPÁZIO
ALUNO-705,2023,0,0.0,5.0,8.8,10.0,8.3,6.982,0,7.5,6.89,8.165,AGATA
ALUNO-1007,2023,0,9.0,10.0,8.3,0.0,7.4,8.0782,1,7.5,7.52,7.68,TOPÁZIO
ALUNO-1008,2023,0,9.0,10.0,8.4,8.0,8.6,8.13595,1,5.9375,7.52,7.5,TOPÁZIO
ALUNO-729,2023,0,8.0,5.0,8.6,9.0,9.1,7.26545,0,6.5625,3.77,7.01,AMETISTA
ALUNO-1009,2023,0,0.0,10.0,8.8,8.0,9.0,7.245,1,7.5,3.77,7.84,AMETISTA
ALUNO-1010,2023,0,9.5,10.0,9.4,8.0,10.0,8.70645,1,7.8125,3.77,8.59,TOPÁZIO
ALUNO-1011,2023,0,9.5,10.0,5.2,0.0,8.6,7.33095,1,7.1875,3.77,7.675,AMETISTA
ALUNO-1012,2023,0,10.0,10.0,6.6,8.0,9.9,7.96495,1,7.1875,3.77,7.845,AMETISTA
ALUNO-1013,2023,0,9.0,10.0,8.3,7.0,9.6,7.6237,1,5.625,4.39,5.76,AMETISTA
ALUNO-1014,2023,0,9.0,10.0,8.2,7.0,9.7,8.2582,1,7.5,3.77,8.255,TOPÁZIO
ALUNO-1015,2023,1,10.0,5.0,6.3,10.0,9.3,7.538908333,1,7.34375,6.27,7.786666667,AMETISTA
ALUNO-734,2023,1,8.5,5.0,6.9,11.0,8.0,7.305908333,0,7.34375,7.52,7.446666667,AMETISTA
ALUNO-687,2023,1,8.0,5.0,6.9,10.0,9.0,7.617533333,0,7.5,7.52,8.226666667,AMETISTA
ALUNO-1016,2023,1,10.0,5.0,6.7,10.0,9.5,7.762575,1,7.34375,7.52,7.73,AMETISTA
ALUNO-1017,2023,1,0.0,5.0,7.7,11.0,8.0,6.505333333,1,7.5,5.02,8.116666667,AGATA
ALUNO-688,2023,1,8.5,5.0,8.6,10.0,9.3,8.0442,0,7.5,7.52,8.06,TOPÁZIO
ALUNO-1018,2023,1,0.0,10.0,6.3,9.0,8.5,6.824,1,7.5,5.02,8.06,AGATA
ALUNO-696,2023,1,0.0,10.0,6.7,10.0,9.4,7.172666667,0,7.5,5.02,8.503333333,AMETISTA
ALUNO-1019,2023,1,7.5,10.0,4.3,8.0,9.1,7.177033333,1,6.875,5.02,7.836666667,AMETISTA
ALUNO-514,2023,1,7.9,5.0,5.5,10.0,7.5,5.823133333,0,5.0,2.52,5.896666667,QUARTZO
ALUNO-1020,2023,1,10.0,10.0,6.1,9.0,9.1,7.612283333,1,7.1875,2.52,8.056666667,AMETISTA
ALUNO-1021,2023,1,8.0,10.0,3.3,9.0,9.2,6.964616667,1,7.1875,3.77,7.893333333,AGATA
ALUNO-1022,2023,1,8.5,10.0,4.7,9.0,8.5,7.164616667,1,7.1875,3.77,7.893333333,AMETISTA
ALUNO-1023,2023,1,10.0,10.0,9.1,9.0,10.0,9.1342,1,8.75,6.27,9.06,TOPÁZIO
ALUNO-699,2023,1,8.5,5.0,6.0,10.0,8.3,6.389991667,0,5.78125,3.77,6.173333333,AGATA
ALUNO-480,2023,1,10.0,5.0,7.9,11.0,9.7,8.226408333,0,7.96875,7.52,8.336666667,TOPÁZIO
ALUNO-678,2023,1,8.0,5.0,7.3,10.0,8.8,7.570158333,0,7.65625,6.27,8.336666667,AMETISTA
ALUNO-1024,2023,1,0.0,5.0,9.8,10.0,10.0,7.788875,1,9.21875,6.27,8.95,AMETISTA
ALUNO-502,2023,1,8.5,10.0,8.0,9.0,9.8,8.749075,0,7.96875,7.52,8.95,TOPÁZIO
ALUNO-1025,2023,1,8.5,10.0,7.5,9.0,8.9,8.215158333,1,7.65625,7.52,7.836666667,TOPÁZIO
ALUNO-680,2023,1,0.0,5.0,6.4,11.0,9.1,6.5855,0,6.875,7.52,7.78,AGATA
ALUNO-1026,2023,1,8.5,2.5,3.2,0.0,9.8,6.494825,1,6.40625,7.52,7.06,AGATA
ALUNO-698,2023,1,8.5,10.0,5.7,9.0,9.9,7.553616667,0,7.1875,2.52,8.113333333,AMETISTA
ALUNO-533,2023,1,9.0,5.0,5.8,11.0,9.3,7.434866667,0,7.5,7.52,7.613333333,AMETISTA
ALUNO-504,2023,1,8.0,10.0,7.9,9.0,8.3,8.299533333,0,7.5,7.52,8.836666667,TOPÁZIO
ALUNO-1027,2023,1,9.5,5.0,6.0,10.0,9.7,7.748866667,1,7.5,7.52,8.333333333,AMETISTA
ALUNO-529,2023,1,8.0,5.0,6.8,13.0,9.6,7.278991667,0,5.78125,7.52,6.893333333,AMETISTA
ALUNO-1028,2023,1,0.0,5.0,5.0,11.0,9.2,6.415708333,1,7.34375,7.52,7.946666667,AGATA
ALUNO-686,2023,1,8.5,5.0,8.0,10.0,9.0,7.9642,0,7.5,7.52,8.56,AMETISTA
ALUNO-1029,2023,1,10.0,10.0,5.4,9.0,6.3,7.058533333,1,7.5,3.77,8.006666667,AMETISTA
ALUNO-1030,2023,1,8.5,5.0,6.9,11.0,9.7,7.4027,1,6.875,3.77,8.39,AMETISTA
ALUNO-522,2023,1,7.5,5.0,8.3,10.0,9.2,7.890533333,0,7.083333333,7.52,8.45,AMETISTA
ALUNO-501,2023,1,7.0,5.0,8.9,10.0,8.4,8.1357,0,8.541666667,7.52,9.396666667,TOPÁZIO
ALUNO-692,2023,1,7.4,5.0,4.6,10.0,7.7,6.588466667,0,6.666666667,7.52,7.39,AGATA
ALUNO-527,2023,1,9.0,5.0,6.5,10.0,9.1,7.5682,0,7.5,7.52,7.78,AMETISTA
ALUNO-1031,2023,1,8.0,5.0,5.9,10.0,8.8,7.0602,1,6.666666667,7.52,7.006666667,AMETISTA
ALUNO-1032,2023,1,8.5,5.0,6.0,10.0,9.5,7.434033333,1,7.291666667,7.52,7.563333333,AMETISTA
ALUNO-1033,2023,1,9.0,5.0,7.9,0.0,8.9,8.126033333,1,8.125,7.52,9.006666667,TOPÁZIO
ALUNO-1034,2023,1,7.5,5.0,8.3,10.0,9.0,7.9642,1,8.333333333,7.52,8.393333333,AMETISTA
ALUNO-1035,2023,1,0.0,10.0,5.8,9.0,8.3,6.888833333,1,7.708333333,7.52,7.78,AGATA
ALUNO-730,2023,1,10.0,5.0,7.8,10.0,8.7,7.979325,0,9.53125,5.02,8.67,AMETISTA
ALUNO-855,2023,1,9.5,10.0,6.8,9.0,10.0,8.62995,0,8.4375,7.52,8.67,TOPÁZIO
ALUNO-820,2023,1,7.9,5.0,8.9,10.0,7.4,7.85605,0,9.0625,7.52,8.28,AMETISTA
ALUNO-738,2023,1,8.0,10.0,6.0,9.0,9.3,8.123283333,0,8.4375,7.52,8.336666667,TOPÁZIO
ALUNO-1036,2023,1,0.0,5.0,8.0,11.0,9.6,6.970583333,1,9.0625,3.77,8.336666667,AGATA
ALUNO-1037,2023,1,9.0,5.0,6.7,10.0,8.4,7.655575,1,8.59375,7.52,8.17,AMETISTA
ALUNO-576,2023,1,9.0,5.0,8.0,11.0,9.3,7.984741667,0,9.21875,5.02,8.503333333,AMETISTA
ALUNO-1038,2023,1,8.0,5.0,6.5,10.0,9.3,7.736825,1,8.90625,7.52,8.17,AMETISTA
ALUNO-1039,2023,1,8.0,5.0,6.2,12.0,9.9,7.686033333,1,8.125,7.52,8.056666667,AMETISTA
ALUNO-1040,2023,1,10.0,5.0,6.6,11.0,9.3,7.81545,1,7.8125,7.52,8.06,AMETISTA
ALUNO-1041,2023,1,10.0,5.0,3.3,10.0,7.2,6.724116667,1,7.8125,7.52,8.003333333,AGATA
ALUNO-733,2023,1,10.0,10.0,6.2,9.0,8.7,8.3342,0,8.333333333,7.52,8.893333333,TOPÁZIO
ALUNO-837,2023,1,9.0,10.0,7.0,9.0,9.3,8.2712,0,7.916666667,7.52,7.836666667,TOPÁZIO
ALUNO-519,2023,1,9.0,5.0,7.4,10.0,9.9,8.0177,0,7.708333333,7.52,8.223333333,TOPÁZIO
ALUNO-521,2023,1,0.0,5.0,7.9,10.0,9.9,6.768666667,0,7.083333333,3.77,8.166666667,AGATA
ALUNO-1042,2023,1,0.0,5.0,4.3,0.0,6.5,5.331166667,1,7.708333333,3.77,7.666666667,QUARTZO
ALUNO-713,2023,1,8.0,5.0,7.5,10.0,9.6,7.408033333,0,6.875,3.77,8.166666667,AMETISTA
ALUNO-736,2023,1,8.5,5.0,6.7,10.0,9.5,7.600033333,0,7.708333333,6.27,8.11,AMETISTA
ALUNO-1043,2023,1,10.0,5.0,2.5,10.0,7.9,6.5447,1,7.708333333,6.27,7.833333333,AGATA
ALUNO-716,2023,1,9.0,5.0,5.6,10.0,8.7,6.813366667,0,6.875,3.77,7.443333333,AGATA
ALUNO-1044,2023,1,8.0,5.0,6.1,10.0,9.7,7.629533333,1,7.5,7.52,8.336666667,AMETISTA
ALUNO-745,2023,1,9.5,5.0,7.0,10.0,9.3,7.668366667,0,8.125,3.77,8.893333333,AMETISTA
ALUNO-717,2023,1,0.0,5.0,5.9,11.0,8.5,6.633833333,0,8.125,7.52,8.446666667,AGATA
ALUNO-718,2023,1,9.5,10.0,7.8,9.0,9.1,8.166866667,0,7.916666667,3.77,8.39,TOPÁZIO
ALUNO-721,2023,1,8.5,10.0,8.4,9.0,9.5,8.683366667,0,8.125,7.52,8.443333333,TOPÁZIO
ALUNO-746,2023,1,0.0,10.0,7.2,9.0,8.0,6.517166667,0,6.875,3.77,7.113333333,AGATA
ALUNO-1045,2023,1,9.5,5.0,7.9,11.0,9.4,8.089033333,1,7.708333333,7.52,8.28,TOPÁZIO
ALUNO-483,2023,1,9.0,5.0,5.6,12.0,6.0,6.3972,0,7.916666667,2.52,8.166666667,AGATA
ALUNO-1046,2023,1,0.0,10.0,6.3,9.0,8.5,6.835833333,1,8.541666667,3.77,8.223333333,AGATA
ALUNO-1047,2023,1,10.0,10.0,6.9,9.0,8.5,7.848366667,1,8.125,3.77,7.893333333,AMETISTA
ALUNO-570,2023,1,8.5,5.0,5.9,11.0,7.3,6.781033333,0,8.125,3.77,8.056666667,AGATA
ALUNO-1048,2023,1,8.5,5.0,8.2,10.0,9.5,7.811366667,1,8.541666667,3.77,8.5,AMETISTA
ALUNO-1049,2023,1,10.0,5.0,6.3,10.0,7.7,7.443366667,1,8.125,7.52,7.943333333,AMETISTA
ALUNO-1050,2023,1,9.0,5.0,7.2,11.0,9.2,7.764366667,1,8.125,6.27,8.223333333,AMETISTA
ALUNO-1051,2023,1,8.5,10.0,8.4,9.0,8.9,8.534866667,1,8.75,6.27,8.613333333,TOPÁZIO
ALUNO-707,2023,1,0.0,5.0,6.5,11.0,9.8,6.518,0,7.916666667,3.77,7.946666667,AGATA
ALUNO-1052,2023,1,0.0,10.0,5.3,9.0,9.0,6.960333333,1,7.916666667,7.52,7.833333333,AGATA
ALUNO-580,2023,1,8.5,5.0,9.0,11.0,9.8,8.4712,0,8.75,7.52,8.67,TOPÁZIO
ALUNO-581,2023,1,8.0,5.0,7.9,11.0,9.8,7.7167,0,6.458333333,7.52,7.393333333,AMETISTA
ALUNO-735,2023,1,0.0,5.0,8.1,11.0,9.0,7.184,0,8.333333333,7.52,8.393333333,AMETISTA
ALUNO-710,2023,1,9.5,5.0,6.5,11.0,9.0,7.0582,0,7.083333333,3.77,7.113333333,AMETISTA
ALUNO-712,2023,1,9.5,5.0,6.7,12.0,5.6,6.331533333,0,7.5,3.14,6.836666667,AGATA
ALUNO-549,2023,1,9.5,5.0,6.4,11.0,8.1,7.0297,0,6.875,5.02,7.5,AMETISTA
ALUNO-679,2023,1,7.5,5.0,3.6,11.0,7.5,6.138366667,0,6.875,5.02,7.393333333,AGATA
ALUNO-571,2023,1,9.0,5.0,5.0,12.0,7.9,6.6097,0,7.291666667,3.77,7.616666667,AGATA
ALUNO-714,2023,1,0.0,5.0,7.4,12.0,8.0,6.078666667,0,7.5,3.14,7.223333333,AGATA
ALUNO-737,2023,1,9.5,10.0,7.5,9.0,7.8,8.048033333,0,7.291666667,7.52,7.783333333,TOPÁZIO
ALUNO-577,2023,1,10.0,5.0,7.4,11.0,8.2,7.219366667,0,6.875,3.77,7.673333333,AMETISTA
ALUNO-1053,2023,1,0.0,10.0,8.6,9.0,9.1,7.776166667,1,8.958333333,6.27,8.616666667,AMETISTA
ALUNO-731,2023,1,8.5,5.0,6.8,11.0,7.6,6.7742,0,7.5,3.14,7.45,AGATA
ALUNO-552,2023,1,0.0,5.0,6.4,12.0,5.6,5.248666667,0,6.666666667,3.14,6.89,QUARTZO
ALUNO-1054,2023,1,8.5,5.0,6.6,12.0,8.6,7.459533333,1,7.5,7.52,7.836666667,AMETISTA
ALUNO-1055,2023,1,0.0,5.0,5.5,11.0,7.2,5.9765,1,7.291666667,7.52,7.276666667,QUARTZO
ALUNO-597,2023,1,10.0,5.0,8.5,10.0,9.6,8.49045,0,9.0625,7.52,8.56,TOPÁZIO
ALUNO-624,2023,1,9.0,5.0,8.6,11.0,9.2,8.270825,0,8.90625,7.52,8.39,TOPÁZIO
ALUNO-776,2023,1,0.0,5.0,3.5,10.0,7.0,5.567916667,0,7.8125,7.52,7.223333333,QUARTZO
ALUNO-600,2023,1,8.5,5.0,7.2,10.0,8.4,7.651658333,0,8.28125,7.52,8.056666667,AMETISTA
ALUNO-1056,2023,1,8.5,10.0,8.1,9.0,9.6,8.551741667,1,7.96875,7.52,8.113333333,TOPÁZIO
ALUNO-791,2023,1,0.0,5.0,5.3,12.0,8.1,6.247916667,0,7.8125,7.52,7.723333333,AGATA
ALUNO-601,2023,1,9.0,10.0,8.7,9.0,10.0,8.955783333,0,9.0625,7.52,8.336666667,TOPÁZIO
ALUNO-762,2023,1,10.0,5.0,5.8,13.0,9.1,7.09945,0,7.8125,3.14,7.67,AMETISTA
ALUNO-778,2023,1,8.5,5.0,8.2,10.0,7.9,7.926825,0,8.90625,7.52,8.62,AMETISTA
ALUNO-628,2023,1,9.5,5.0,9.4,12.0,8.9,8.370325,0,8.28125,7.52,8.45,TOPÁZIO
ALUNO-606,2023,1,8.5,5.0,6.0,10.0,8.5,7.402491667,0,7.65625,7.52,8.223333333,AMETISTA
ALUNO-766,2023,1,10.0,5.0,8.7,11.0,8.7,8.008408333,0,9.21875,4.39,8.336666667,TOPÁZIO
ALUNO-607,2023,1,8.0,5.0,6.8,11.0,7.5,7.333075,0,7.96875,7.52,8.17,AMETISTA
ALUNO-608,2023,1,10.0,5.0,6.2,10.0,7.5,7.401741667,0,7.96875,7.52,8.113333333,AMETISTA
ALUNO-788,2023,1,7.9,10.0,6.9,9.0,9.8,7.806091667,0,7.65625,2.52,8.283333333,AMETISTA
ALUNO-784,2023,1,10.0,5.0,7.3,10.0,9.5,8.171366667,0,8.125,7.52,8.783333333,TOPÁZIO
ALUNO-785,2023,1,9.0,5.0,8.8,10.0,8.5,8.137866667,0,7.916666667,7.52,8.67,TOPÁZIO
